RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch
18,Alc,female,70,21,11,0.231,EtOH,30_mins,118,123,Model,2
19,Alc,female,70,21,11,0.222,EtOH,30_mins,119,120,Model,2
20,Alc,female,70,21,11,0.254,EtOH,30_mins,120,123,Model,2
21,Ctrl,female,70,21,11,0.239,EtOH,30_mins,117,125,Model,2
22,Alc,female,70,21,11,0.21,EtOH,30_mins,120,122,Model,2
23,Ctrl,female,70,21,11,0.219,EtOH,30_mins,125,123,Model,2
24,Alc,female,70,21,11,0.23,EtOH,30_mins,115,121,Model,2
25,Alc,male,70,21,11,0.353,EtOH,30_mins,117,122,Model,2
26,Alc,male,70,21,11,0.394,EtOH,30_mins,116,121,Model,2
28,Ctrl,male,70,21,11,0.355,EtOH,30_mins,123,111,Model,2
29,Alc,male,70,21,11,0.405,EtOH,30_mins,117,120,Model,2
30,Alc,male,70,21,11,0.346,EtOH,30_mins,118,121,Model,2
31,Ctrl,male,70,21,11,0.343,EtOH,30_mins,117,119,Model,2
32,Alc,male,70,21,11,0.339,EtOH,30_mins,118,123,Model,2
17,Alc,female,70,22,11,0.249,EtOH,24_hrs,112,101,Model,2
18,Alc,female,70,22,11,0.231,EtOH,24_hrs,110,114,Model,2
19,Alc,female,70,22,11,0.222,EtOH,24_hrs,114,91,Model,2
20,Alc,female,70,22,11,0.254,EtOH,24_hrs,103,95,Model,2
21,Ctrl,female,70,22,11,0.239,EtOH,24_hrs,93,123,Model,2
22,Alc,female,70,22,11,0.21,EtOH,24_hrs,115,94,Model,2
23,Ctrl,female,70,22,11,0.219,EtOH,24_hrs,124,93,Model,2
24,Alc,female,70,22,11,0.23,EtOH,24_hrs,105,116,Model,2
25,Alc,male,70,22,11,0.353,EtOH,24_hrs,113,88,Model,2
26,Alc,male,70,22,11,0.394,EtOH,24_hrs,103,92,Model,2
28,Ctrl,male,70,22,11,0.355,EtOH,24_hrs,123,74,Model,2
29,Alc,male,70,22,11,0.405,EtOH,24_hrs,109,87,Model,2
30,Alc,male,70,22,11,0.346,EtOH,24_hrs,109,83,Model,2
31,Ctrl,male,70,22,11,0.343,EtOH,24_hrs,114,69,Model,2
32,Alc,male,70,22,11,0.339,EtOH,24_hrs,116,113,Model,2
17,Alc,female,71,22,11,0.242,H2O,start,123,122,Model,2
18,Alc,female,71,22,11,0.225,H2O,start,122,123,Model,2
19,Alc,female,71,22,11,0.218,H2O,start,124,122,Model,2
20,Alc,female,71,22,11,0.255,H2O,start,123,122,Model,2
21,Ctrl,female,71,22,11,0.237,H2O,start,123,122,Model,2
22,Alc,female,71,22,11,0.218,H2O,start,122,123,Model,2
23,Ctrl,female,71,22,11,0.223,H2O,start,123,123,Model,2
24,Alc,female,71,22,11,0.22,H2O,start,124,123,Model,2
25,Alc,male,71,22,11,0.35,H2O,start,122,123,Model,2
26,Alc,male,71,22,11,0.388,H2O,start,122,122,Model,2
28,Ctrl,male,71,22,11,0.35,H2O,start,123,122,Model,2
29,Alc,male,71,22,11,0.404,H2O,start,123,123,Model,2
30,Alc,male,71,22,11,0.343,H2O,start,124,124,Model,2
31,Ctrl,male,71,22,11,0.341,H2O,start,122,123,Model,2
32,Alc,male,71,22,11,0.305,H2O,start,122,123,Model,2
17,Alc,female,71,23,11,0.242,H2O,24_hrs,122,70,Model,2
18,Alc,female,71,23,11,0.225,H2O,24_hrs,122,74,Model,2
19,Alc,female,71,23,11,0.218,H2O,24_hrs,97,110,Model,2
20,Alc,female,71,23,11,0.255,H2O,24_hrs,120,94,Model,2
21,Ctrl,female,71,23,11,0.237,H2O,24_hrs,30,119,Model,2
22,Alc,female,71,23,11,0.218,H2O,24_hrs,119,91,Model,2
23,Ctrl,female,71,23,11,0.223,H2O,24_hrs,123,92,Model,2
24,Alc,female,71,23,11,0.22,H2O,24_hrs,121,119,Model,2
25,Alc,male,71,23,11,0.35,H2O,24_hrs,95,98,Model,2
26,Alc,male,71,23,11,0.388,H2O,24_hrs,107,75,Model,2
28,Ctrl,male,71,23,11,0.35,H2O,24_hrs,122,67,Model,2
29,Alc,male,71,23,11,0.404,H2O,24_hrs,121,67,Model,2
30,Alc,male,71,23,11,0.343,H2O,24_hrs,91,91,Model,2
31,Ctrl,male,71,23,11,0.341,H2O,24_hrs,117,63,Model,2
32,Alc,male,71,23,11,0.305,H2O,24_hrs,121,91,Model,2
17,Alc,female,72,23,12,0.241,EtOH,start,124,123,Model,2
18,Alc,female,72,23,12,0.237,EtOH,start,122,121,Model,2
19,Alc,female,72,23,12,0.214,EtOH,start,119,122,Model,2
20,Alc,female,72,23,12,0.258,EtOH,start,120,124,Model,2
21,Ctrl,female,72,23,12,0.241,EtOH,start,125,123,Model,2
22,Alc,female,72,23,12,0.221,EtOH,start,120,124,Model,2
23,Ctrl,female,72,23,12,0.23,EtOH,start,120,123,Model,2
24,Alc,female,72,23,12,0.226,EtOH,start,120,120,Model,2
25,Alc,male,72,23,12,0.364,EtOH,start,117,123,Model,2
26,Alc,male,72,23,12,0.409,EtOH,start,120,123,Model,2
28,Ctrl,male,72,23,12,0.361,EtOH,start,121,122,Model,2
29,Alc,male,72,23,12,0.414,EtOH,start,120,123,Model,2
30,Alc,male,72,23,12,0.359,EtOH,start,121,122,Model,2
31,Ctrl,male,72,23,12,0.35,EtOH,start,122,122,Model,2
32,Alc,male,72,23,12,0.295,EtOH,start,122,122,Model,2
17,Alc,female,72,23,12,0.241,EtOH,30_mins,124,121,Model,2
18,Alc,female,72,23,12,0.237,EtOH,30_mins,121,120,Model,2
19,Alc,female,72,23,12,0.214,EtOH,30_mins,117,122,Model,2
20,Alc,female,72,23,12,0.258,EtOH,30_mins,118,123,Model,2
21,Ctrl,female,72,23,12,0.241,EtOH,30_mins,124,122,Model,2
22,Alc,female,72,23,12,0.221,EtOH,30_mins,119,122,Model,2
23,Ctrl,female,72,23,12,0.23,EtOH,30_mins,117,123,Model,2
24,Alc,female,72,23,12,0.226,EtOH,30_mins,120,118,Model,2
25,Alc,male,72,23,12,0.364,EtOH,30_mins,117,121,Model,2
26,Alc,male,72,23,12,0.409,EtOH,30_mins,120,121,Model,2
28,Ctrl,male,72,23,12,0.361,EtOH,30_mins,120,121,Model,2
29,Alc,male,72,23,12,0.414,EtOH,30_mins,119,119,Model,2
30,Alc,male,72,23,12,0.359,EtOH,30_mins,119,121,Model,2
31,Ctrl,male,72,23,12,0.35,EtOH,30_mins,121,117,Model,2
32,Alc,male,72,23,12,0.295,EtOH,30_mins,122,119,Model,2
17,Alc,female,72,24,12,0.241,EtOH,24_hrs,116,86,Model,2
18,Alc,female,72,24,12,0.237,EtOH,24_hrs,116,95,Model,2
19,Alc,female,72,24,12,0.214,EtOH,24_hrs,111,100,Model,2
20,Alc,female,72,24,12,0.258,EtOH,24_hrs,107,111,Model,2
21,Ctrl,female,72,24,12,0.241,EtOH,24_hrs,124,100,Model,2
22,Alc,female,72,24,12,0.221,EtOH,24_hrs,115,104,Model,2
23,Ctrl,female,72,24,12,0.23,EtOH,24_hrs,92,122,Model,2
24,Alc,female,72,24,12,0.226,EtOH,24_hrs,114,98,Model,2
25,Alc,male,72,24,12,0.364,EtOH,24_hrs,96,94,Model,2
26,Alc,male,72,24,12,0.409,EtOH,24_hrs,111,84,Model,2
28,Ctrl,male,72,24,12,0.361,EtOH,24_hrs,119,88,Model,2
29,Alc,male,72,24,12,0.414,EtOH,24_hrs,106,85,Model,2
30,Alc,male,72,24,12,0.359,EtOH,24_hrs,111,83,Model,2
31,Ctrl,male,72,24,12,0.35,EtOH,24_hrs,112,81,Model,2
32,Alc,male,72,24,12,0.295,EtOH,24_hrs,120,92,Model,2
17,Alc,female,73,24,12,0.248,H2O,start,127,123,Model,2
18,Alc,female,73,24,12,0.233,H2O,start,124,126,Model,2
19,Alc,female,73,24,12,0.219,H2O,start,123,122,Model,2
20,Alc,female,73,24,12,0.256,H2O,start,123,128,Model,2
21,Ctrl,female,73,24,12,0.238,H2O,start,124,124,Model,2
22,Alc,female,73,24,12,0.224,H2O,start,124,123,Model,2
23,Ctrl,female,73,24,12,0.228,H2O,start,123,124,Model,2
24,Alc,female,73,24,12,0.229,H2O,start,124,124,Model,2
25,Alc,male,73,24,12,0.368,H2O,start,123,124,Model,2
26,Alc,male,73,24,12,0.41,H2O,start,124,122,Model,2
28,Ctrl,male,73,24,12,0.36,H2O,start,122,123,Model,2
29,Alc,male,73,24,12,0.407,H2O,start,123,124,Model,2
30,Alc,male,73,24,12,0.367,H2O,start,123,124,Model,2
31,Ctrl,male,73,24,12,0.346,H2O,start,123,123,Model,2
32,Alc,male,73,24,12,0.296,H2O,start,122,124,Model,2
17,Alc,female,73,25,12,0.248,H2O,48_hrs,116,38,Model,2
18,Alc,female,73,25,12,0.233,H2O,48_hrs,120,42,Model,2
19,Alc,female,73,25,12,0.219,H2O,48_hrs,94,51,Model,2
20,Alc,female,73,25,12,0.256,H2O,48_hrs,67,105,Model,2
21,Ctrl,female,73,25,12,0.238,H2O,48_hrs,102,76,Model,2
22,Alc,female,73,25,12,0.224,H2O,48_hrs,98,76,Model,2
23,Ctrl,female,73,25,12,0.228,H2O,48_hrs,120,53,Model,2
24,Alc,female,73,25,12,0.229,H2O,48_hrs,113,72,Model,2
25,Alc,male,73,25,12,0.368,H2O,48_hrs,125,27,Model,2
26,Alc,male,73,25,12,0.41,H2O,48_hrs,108,27,Model,2
28,Ctrl,male,73,25,12,0.36,H2O,48_hrs,120,48,Model,2
29,Alc,male,73,25,12,0.407,H2O,48_hrs,33,94,Model,2
30,Alc,male,73,25,12,0.367,H2O,48_hrs,33,101,Model,2
31,Ctrl,male,73,25,12,0.346,H2O,48_hrs,101,54,Model,2
32,Alc,male,73,25,12,0.296,H2O,48_hrs,67,115,Model,2
17,Alc,female,75,25,13,0.258,EtOH,start,122,123,Model,2
18,Alc,female,75,25,13,0.238,EtOH,start,121,122,Model,2
19,Alc,female,75,25,13,0.229,EtOH,start,122,122,Model,2
20,Alc,female,75,25,13,0.27,EtOH,start,122,123,Model,2
21,Ctrl,female,75,25,13,0.252,EtOH,start,123,123,Model,2
22,Alc,female,75,25,13,0.231,EtOH,start,122,123,Model,2
23,Ctrl,female,75,25,13,0.233,EtOH,start,122,122,Model,2
24,Alc,female,75,25,13,0.238,EtOH,start,120,120,Model,2
25,Alc,male,75,25,13,0.375,EtOH,start,121,124,Model,2
26,Alc,male,75,25,13,0.413,EtOH,start,123,122,Model,2
28,Ctrl,male,75,25,13,0.378,EtOH,start,123,123,Model,2
29,Alc,male,75,25,13,0.422,EtOH,start,124,123,Model,2
30,Alc,male,75,25,13,0.374,EtOH,start,122,122,Model,2
31,Ctrl,male,75,25,13,0.37,EtOH,start,124,122,Model,2
32,Alc,male,75,25,13,0.305,EtOH,start,122,123,Model,2
17,Alc,female,75,25,13,0.258,EtOH,30_mins,119,123,Model,2
18,Alc,female,75,25,13,0.238,EtOH,30_mins,120,117,Model,2
19,Alc,female,75,25,13,0.229,EtOH,30_mins,122,118,Model,2
20,Alc,female,75,25,13,0.27,EtOH,30_mins,121,118,Model,2
21,Ctrl,female,75,25,13,0.252,EtOH,30_mins,123,118,Model,2
22,Alc,female,75,25,13,0.231,EtOH,30_mins,122,122,Model,2
23,Ctrl,female,75,25,13,0.233,EtOH,30_mins,122,121,Model,2
24,Alc,female,75,25,13,0.238,EtOH,30_mins,118,120,Model,2
25,Alc,male,75,25,13,0.375,EtOH,30_mins,118,123,Model,2
26,Alc,male,75,25,13,0.413,EtOH,30_mins,120,114,Model,2
28,Ctrl,male,75,25,13,0.378,EtOH,30_mins,115,122,Model,2
29,Alc,male,75,25,13,0.422,EtOH,30_mins,120,117,Model,2
30,Alc,male,75,25,13,0.374,EtOH,30_mins,118,119,Model,2
31,Ctrl,male,75,25,13,0.37,EtOH,30_mins,122,111,Model,2
32,Alc,male,75,25,13,0.305,EtOH,30_mins,121,110,Model,2
17,Alc,female,75,26,13,0.258,EtOH,24_hrs,106,123,Model,2
18,Alc,female,75,26,13,0.238,EtOH,24_hrs,113,90,Model,2
19,Alc,female,75,26,13,0.229,EtOH,24_hrs,113,82,Model,2
20,Alc,female,75,26,13,0.27,EtOH,24_hrs,115,94,Model,2
21,Ctrl,female,75,26,13,0.252,EtOH,24_hrs,121,89,Model,2
22,Alc,female,75,26,13,0.231,EtOH,24_hrs,112,115,Model,2
23,Ctrl,female,75,26,13,0.233,EtOH,24_hrs,110,105,Model,2
24,Alc,female,75,26,13,0.238,EtOH,24_hrs,114,97,Model,2
25,Alc,male,75,26,13,0.375,EtOH,24_hrs,105,95,Model,2
26,Alc,male,75,26,13,0.413,EtOH,24_hrs,113,68,Model,2
28,Ctrl,male,75,26,13,0.378,EtOH,24_hrs,79,121,Model,2
29,Alc,male,75,26,13,0.422,EtOH,24_hrs,118,70,Model,2
30,Alc,male,75,26,13,0.374,EtOH,24_hrs,109,87,Model,2
31,Ctrl,male,75,26,13,0.37,EtOH,24_hrs,118,87,Model,2
32,Alc,male,75,26,13,0.305,EtOH,24_hrs,120,60,Model,2
17,Alc,female,76,26,13,0.247,H2O,start,123,123,Model,2
18,Alc,female,76,26,13,0.245,H2O,start,122,122,Model,2
19,Alc,female,76,26,13,0.231,H2O,start,122,124,Model,2
20,Alc,female,76,26,13,0.27,H2O,start,121,122,Model,2
21,Ctrl,female,76,26,13,0.245,H2O,start,124,122,Model,2
22,Alc,female,76,26,13,0.224,H2O,start,122,124,Model,2
23,Ctrl,female,76,26,13,0.24,H2O,start,122,122,Model,2
24,Alc,female,76,26,13,0.237,H2O,start,122,123,Model,2
25,Alc,male,76,26,13,0.375,H2O,start,122,122,Model,2
26,Alc,male,76,26,13,0.423,H2O,start,123,124,Model,2
28,Ctrl,male,76,26,13,0.382,H2O,start,122,122,Model,2
29,Alc,male,76,26,13,0.43,H2O,start,123,123,Model,2
30,Alc,male,76,26,13,0.376,H2O,start,123,125,Model,2
31,Ctrl,male,76,26,13,0.365,H2O,start,124,124,Model,2
32,Alc,male,76,26,13,0.304,H2O,start,122,124,Model,2
17,Alc,female,76,27,13,0.247,H2O,24_hrs,120,87,Model,2
18,Alc,female,76,27,13,0.245,H2O,24_hrs,118,83,Model,2
19,Alc,female,76,27,13,0.231,H2O,24_hrs,115,90,Model,2
20,Alc,female,76,27,13,0.27,H2O,24_hrs,91,120,Model,2
21,Ctrl,female,76,27,13,0.245,H2O,24_hrs,121,95,Model,2
22,Alc,female,76,27,13,0.224,H2O,24_hrs,122,85,Model,2
23,Ctrl,female,76,27,13,0.24,H2O,24_hrs,121,86,Model,2
24,Alc,female,76,27,13,0.237,H2O,24_hrs,117,96,Model,2
25,Alc,male,76,27,13,0.375,H2O,24_hrs,64,119,Model,2
26,Alc,male,76,27,13,0.423,H2O,24_hrs,109,82,Model,2
28,Ctrl,male,76,27,13,0.382,H2O,24_hrs,86,119,Model,2
29,Alc,male,76,27,13,0.43,H2O,24_hrs,118,66,Model,2
30,Alc,male,76,27,13,0.376,H2O,24_hrs,110,94,Model,2
31,Ctrl,male,76,27,13,0.365,H2O,24_hrs,115,83,Model,2
32,Alc,male,76,27,13,0.304,H2O,24_hrs,120,79,Model,2
17,Alc,female,77,27,14,0.252,EtOH,start,120,124,Model,2
18,Alc,female,77,27,14,0.247,EtOH,start,124,123,Model,2
19,Alc,female,77,27,14,0.237,EtOH,start,119,123,Model,2
20,Alc,female,77,27,14,0.267,EtOH,start,120,123,Model,2
21,Ctrl,female,77,27,14,0.254,EtOH,start,124,124,Model,2
22,Alc,female,77,27,14,0.222,EtOH,start,120,125,Model,2
23,Ctrl,female,77,27,14,0.24,EtOH,start,123,123,Model,2
24,Alc,female,77,27,14,0.236,EtOH,start,119,123,Model,2
25,Alc,male,77,27,14,0.388,EtOH,start,119,123,Model,2
26,Alc,male,77,27,14,0.426,EtOH,start,120,124,Model,2
28,Ctrl,male,77,27,14,0.387,EtOH,start,124,123,Model,2
29,Alc,male,77,27,14,0.435,EtOH,start,122,123,Model,2
30,Alc,male,77,27,14,0.382,EtOH,start,119,124,Model,2
31,Ctrl,male,77,27,14,0.367,EtOH,start,124,123,Model,2
32,Alc,male,77,27,14,0.316,EtOH,start,121,124,Model,2
17,Alc,female,77,27,14,0.252,EtOH,30_mins,120,123,Model,2
18,Alc,female,77,27,14,0.247,EtOH,30_mins,124,118,Model,2
19,Alc,female,77,27,14,0.237,EtOH,30_mins,118,121,Model,2
20,Alc,female,77,27,14,0.267,EtOH,30_mins,119,118,Model,2
21,Ctrl,female,77,27,14,0.254,EtOH,30_mins,124,118,Model,2
22,Alc,female,77,27,14,0.222,EtOH,30_mins,119,125,Model,2
23,Ctrl,female,77,27,14,0.24,EtOH,30_mins,123,122,Model,2
24,Alc,female,77,27,14,0.236,EtOH,30_mins,119,123,Model,2
25,Alc,male,77,27,14,0.388,EtOH,30_mins,118,122,Model,2
26,Alc,male,77,27,14,0.426,EtOH,30_mins,118,123,Model,2
28,Ctrl,male,77,27,14,0.387,EtOH,30_mins,124,120,Model,2
29,Alc,male,77,27,14,0.435,EtOH,30_mins,121,120,Model,2
30,Alc,male,77,27,14,0.382,EtOH,30_mins,118,124,Model,2
31,Ctrl,male,77,27,14,0.367,EtOH,30_mins,124,123,Model,2
32,Alc,male,77,27,14,0.316,EtOH,30_mins,120,121,Model,2
17,Alc,female,77,28,14,0.252,EtOH,24_hrs,115,97,Model,2
18,Alc,female,77,28,14,0.247,EtOH,24_hrs,121,81,Model,2
19,Alc,female,77,28,14,0.237,EtOH,24_hrs,111,84,Model,2
20,Alc,female,77,28,14,0.267,EtOH,24_hrs,112,97,Model,2
21,Ctrl,female,77,28,14,0.254,EtOH,24_hrs,123,91,Model,2
22,Alc,female,77,28,14,0.222,EtOH,24_hrs,115,88,Model,2
23,Ctrl,female,77,28,14,0.24,EtOH,24_hrs,91,121,Model,2
24,Alc,female,77,28,14,0.236,EtOH,24_hrs,106,123,Model,2
25,Alc,male,77,28,14,0.388,EtOH,24_hrs,109,85,Model,2
26,Alc,male,77,28,14,0.426,EtOH,24_hrs,103,91,Model,2
28,Ctrl,male,77,28,14,0.387,EtOH,24_hrs,83,115,Model,2
29,Alc,male,77,28,14,0.435,EtOH,24_hrs,117,79,Model,2
30,Alc,male,77,28,14,0.382,EtOH,24_hrs,109,99,Model,2
31,Ctrl,male,77,28,14,0.367,EtOH,24_hrs,95,113,Model,2
32,Alc,male,77,28,14,0.316,EtOH,24_hrs,116,83,Model,2
17,Alc,female,78,28,14,0.251,H2O,start,123,123,Model,2
18,Alc,female,78,28,14,0.237,H2O,start,122,123,Model,2
19,Alc,female,78,28,14,0.235,H2O,start,123,124,Model,2
20,Alc,female,78,28,14,0.261,H2O,start,122,120,Model,2
21,Ctrl,female,78,28,14,0.257,H2O,start,122,122,Model,2
22,Alc,female,78,28,14,0.229,H2O,start,124,122,Model,2
23,Ctrl,female,78,28,14,0.234,H2O,start,123,123,Model,2
24,Alc,female,78,28,14,0.235,H2O,start,123,124,Model,2
25,Alc,male,78,28,14,0.398,H2O,start,122,122,Model,2
26,Alc,male,78,28,14,0.423,H2O,start,121,123,Model,2
28,Ctrl,male,78,28,14,0.396,H2O,start,125,122,Model,2
29,Alc,male,78,28,14,0.431,H2O,start,122,122,Model,2
30,Alc,male,78,28,14,0.385,H2O,start,122,123,Model,2
31,Ctrl,male,78,28,14,0.367,H2O,start,123,121,Model,2
32,Alc,male,78,28,14,0.321,H2O,start,122,123,Model,2
17,Alc,female,78,29,14,0.256,H2O,24_hrs,122,81,Model,2
18,Alc,female,78,29,14,0.25,H2O,24_hrs,115,82,Model,2
19,Alc,female,78,29,14,0.237,H2O,24_hrs,95,112,Model,2
20,Alc,female,78,29,14,0.273,H2O,24_hrs,95,116,Model,2
21,Ctrl,female,78,29,14,0.263,H2O,24_hrs,92,119,Model,2
22,Alc,female,78,29,14,0.227,H2O,24_hrs,99,115,Model,2
23,Ctrl,female,78,29,14,0.238,H2O,24_hrs,99,120,Model,2
24,Alc,female,78,29,14,0.245,H2O,24_hrs,100,112,Model,2
25,Alc,male,78,29,14,0.397,H2O,24_hrs,72,116,Model,2
26,Alc,male,78,29,14,0.437,H2O,24_hrs,95,83,Model,2
28,Ctrl,male,78,29,14,0.396,H2O,24_hrs,125,80,Model,2
29,Alc,male,78,29,14,0.44,H2O,24_hrs,72,109,Model,2
30,Alc,male,78,29,14,0.389,H2O,24_hrs,118,77,Model,2
31,Ctrl,male,78,29,14,0.382,H2O,24_hrs,123,71,Model,2
32,Alc,male,78,29,14,0.33,H2O,24_hrs,66,120,Model,2
17,Alc,female,79,29,15,0.256,EtOH,start,121,123,Model,2
18,Alc,female,79,29,15,0.25,EtOH,start,120,126,Model,2
19,Alc,female,79,29,15,0.237,EtOH,start,121,126,Model,2
20,Alc,female,79,29,15,0.273,EtOH,start,120,125,Model,2
21,Ctrl,female,79,29,15,0.263,EtOH,start,125,125,Model,2
22,Alc,female,79,29,15,0.227,EtOH,start,121,124,Model,2
23,Ctrl,female,79,29,15,0.238,EtOH,start,123,123,Model,2
24,Alc,female,79,29,15,0.245,EtOH,start,120,125,Model,2
25,Alc,male,79,29,15,0.397,EtOH,start,121,125,Model,2
26,Alc,male,79,29,15,0.437,EtOH,start,121,124,Model,2
28,Ctrl,male,79,29,15,0.396,EtOH,start,125,125,Model,2
29,Alc,male,79,29,15,0.44,EtOH,start,121,124,Model,2
30,Alc,male,79,29,15,0.389,EtOH,start,121,125,Model,2
31,Ctrl,male,79,29,15,0.382,EtOH,start,125,125,Model,2
32,Alc,male,79,29,15,0.33,EtOH,start,120,124,Model,2
17,Alc,female,79,29,15,0.256,EtOH,30_mins,118,123,Model,2
18,Alc,female,79,29,15,0.25,EtOH,30_mins,119,122,Model,2
19,Alc,female,79,29,15,0.237,EtOH,30_mins,119,122,Model,2
20,Alc,female,79,29,15,0.273,EtOH,30_mins,120,120,Model,2
21,Ctrl,female,79,29,15,0.263,EtOH,30_mins,124,120,Model,2
22,Alc,female,79,29,15,0.227,EtOH,30_mins,120,124,Model,2
23,Ctrl,female,79,29,15,0.238,EtOH,30_mins,120,123,Model,2
24,Alc,female,79,29,15,0.245,EtOH,30_mins,120,123,Model,2
25,Alc,male,79,29,15,0.397,EtOH,30_mins,119,123,Model,2
26,Alc,male,79,29,15,0.437,EtOH,30_mins,119,120,Model,2
28,Ctrl,male,79,29,15,0.396,EtOH,30_mins,120,125,Model,2
29,Alc,male,79,29,15,0.44,EtOH,30_mins,120,120,Model,2
30,Alc,male,79,29,15,0.389,EtOH,30_mins,119,122,Model,2
31,Ctrl,male,79,29,15,0.382,EtOH,30_mins,124,116,Model,2
32,Alc,male,79,29,15,0.33,EtOH,30_mins,120,121,Model,2
17,Alc,female,79,30,15,0.256,EtOH,24_hrs,104,100,Model,2
18,Alc,female,79,30,15,0.25,EtOH,24_hrs,114,88,Model,2
19,Alc,female,79,30,15,0.237,EtOH,24_hrs,114,83,Model,2
20,Alc,female,79,30,15,0.273,EtOH,24_hrs,113,95,Model,2
21,Ctrl,female,79,30,15,0.263,EtOH,24_hrs,124,93,Model,2
22,Alc,female,79,30,15,0.227,EtOH,24_hrs,119,95,Model,2
23,Ctrl,female,79,30,15,0.238,EtOH,24_hrs,90,123,Model,2
24,Alc,female,79,30,15,0.245,EtOH,24_hrs,114,101,Model,2
25,Alc,male,79,30,15,0.397,EtOH,24_hrs,110,91,Model,2
26,Alc,male,79,30,15,0.437,EtOH,24_hrs,109,90,Model,2
28,Ctrl,male,79,30,15,0.396,EtOH,24_hrs,90,118,Model,2
29,Alc,male,79,30,15,0.44,EtOH,24_hrs,118,54,Model,2
30,Alc,male,79,30,15,0.389,EtOH,24_hrs,110,94,Model,2
31,Ctrl,male,79,30,15,0.382,EtOH,24_hrs,118,77,Model,2
32,Alc,male,79,30,15,0.33,EtOH,24_hrs,117,76,Model,2
17,Alc,female,80,30,15,0.261,H2O,start,122,122,Model,2
18,Alc,female,80,30,15,0.248,H2O,start,123,124,Model,2
19,Alc,female,80,30,15,0.239,H2O,start,123,122,Model,2
20,Alc,female,80,30,15,0.272,H2O,start,122,122,Model,2
21,Ctrl,female,80,30,15,0.248,H2O,start,122,122,Model,2
22,Alc,female,80,30,15,0.233,H2O,start,123,122,Model,2
23,Ctrl,female,80,30,15,0.243,H2O,start,122,121,Model,2
24,Alc,female,80,30,15,0.243,H2O,start,123,122,Model,2
25,Alc,male,80,30,15,0.397,H2O,start,122,121,Model,2
26,Alc,male,80,30,15,0.433,H2O,start,122,122,Model,2
28,Ctrl,male,80,30,15,0.395,H2O,start,122,124,Model,2
29,Alc,male,80,30,15,0.442,H2O,start,122,123,Model,2
30,Alc,male,80,30,15,0.389,H2O,start,121,122,Model,2
31,Ctrl,male,80,30,15,0.372,H2O,start,123,122,Model,2
32,Alc,male,80,30,15,0.327,H2O,start,122,123,Model,2
17,Alc,female,80,31,15,0.261,H2O,48_hrs,57,109,Model,2
18,Alc,female,80,31,15,0.248,H2O,48_hrs,36,119,Model,2
19,Alc,female,80,31,15,0.239,H2O,48_hrs,90,49,Model,2
20,Alc,female,80,31,15,0.272,H2O,48_hrs,73,120,Model,2
21,Ctrl,female,80,31,15,0.248,H2O,48_hrs,80,106,Model,2
22,Alc,female,80,31,15,0.233,H2O,48_hrs,53,113,Model,2
23,Ctrl,female,80,31,15,0.243,H2O,48_hrs,119,48,Model,2
24,Alc,female,80,31,15,0.243,H2O,48_hrs,89,110,Model,2
25,Alc,male,80,31,15,0.397,H2O,48_hrs,110,38,Model,2
26,Alc,male,80,31,15,0.433,H2O,48_hrs,32,96,Model,2
28,Ctrl,male,80,31,15,0.395,H2O,48_hrs,52,114,Model,2
29,Alc,male,80,31,15,0.442,H2O,48_hrs,94,30,Model,2
30,Alc,male,80,31,15,0.389,H2O,48_hrs,68,77,Model,2
31,Ctrl,male,80,31,15,0.372,H2O,48_hrs,39,80,Model,2
32,Alc,male,80,31,15,0.327,H2O,48_hrs,35,109,Model,2
17,Alc,female,82,31,16,0.267,EtOH,start,121,124,Model,2
18,Alc,female,82,31,16,0.256,EtOH,start,122,124,Model,2
19,Alc,female,82,31,16,0.251,EtOH,start,122,124,Model,2
20,Alc,female,82,31,16,0.277,EtOH,start,121,125,Model,2
21,Ctrl,female,82,31,16,0.256,EtOH,start,123,124,Model,2
22,Alc,female,82,31,16,0.239,EtOH,start,122,124,Model,2
23,Ctrl,female,82,31,16,0.251,EtOH,start,123,123,Model,2
24,Alc,female,82,31,16,0.252,EtOH,start,120,123,Model,2
25,Alc,male,82,31,16,0.412,EtOH,start,121,123,Model,2
26,Alc,male,82,31,16,0.44,EtOH,start,121,123,Model,2
28,Ctrl,male,82,31,16,0.409,EtOH,start,124,124,Model,2
29,Alc,male,82,31,16,0.452,EtOH,start,122,124,Model,2
30,Alc,male,82,31,16,0.402,EtOH,start,121,123,Model,2
31,Ctrl,male,82,31,16,0.392,EtOH,start,124,122,Model,2
32,Alc,male,82,31,16,0.341,EtOH,start,122,122,Model,2
17,Alc,female,82,31,16,0.267,EtOH,30_mins,119,122,Model,2
18,Alc,female,82,31,16,0.256,EtOH,30_mins,121,121,Model,2
19,Alc,female,82,31,16,0.251,EtOH,30_mins,121,122,Model,2
20,Alc,female,82,31,16,0.277,EtOH,30_mins,120,120,Model,2
21,Ctrl,female,82,31,16,0.256,EtOH,30_mins,121,119,Model,2
22,Alc,female,82,31,16,0.239,EtOH,30_mins,122,122,Model,2
23,Ctrl,female,82,31,16,0.251,EtOH,30_mins,118,123,Model,2
24,Alc,female,82,31,16,0.252,EtOH,30_mins,119,118,Model,2
25,Alc,male,82,31,16,0.412,EtOH,30_mins,121,118,Model,2
