RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch
5,Ctrl,female,83,34,17,0.252,EtOH,24_hrs,118,92,Model,1
6,Alc,female,83,34,17,0.243,EtOH,24_hrs,118,98,Model,1
7,Alc,female,83,34,17,0.247,EtOH,24_hrs,117,89,Model,1
8,Alc,female,83,34,17,0.281,EtOH,24_hrs,115,96,Model,1
9,Alc,male,83,34,17,0.41,EtOH,24_hrs,116,116,Model,1
12,Alc,male,83,34,17,0.375,EtOH,24_hrs,112,91,Model,1
13,Alc,male,83,34,17,0.44,EtOH,24_hrs,114,98,Model,1
14,Alc,male,83,34,17,0.356,EtOH,24_hrs,120,85,Model,1
15,Ctrl,male,83,34,17,0.4,EtOH,24_hrs,119,93,Model,1
16,Alc,male,83,34,17,0.425,EtOH,24_hrs,118,81,Model,1
1,Alc,female,84,34,17,0.261,H2O,start,122,123,Model,1
2,Alc,female,84,34,17,0.252,H2O,start,122,122,Model,1
3,Ctrl,female,84,34,17,0.253,H2O,start,123,123,Model,1
4,Alc,female,84,34,17,0.25,H2O,start,123,123,Model,1
5,Ctrl,female,84,34,17,0.259,H2O,start,123,123,Model,1
6,Alc,female,84,34,17,0.243,H2O,start,123,124,Model,1
7,Alc,female,84,34,17,0.244,H2O,start,123,123,Model,1
8,Alc,female,84,34,17,0.284,H2O,start,122,123,Model,1
9,Alc,male,84,34,17,0.391,H2O,start,123,123,Model,1
12,Alc,male,84,34,17,0.375,H2O,start,123,122,Model,1
13,Alc,male,84,34,17,0.444,H2O,start,123,122,Model,1
14,Alc,male,84,34,17,0.365,H2O,start,122,122,Model,1
15,Ctrl,male,84,34,17,0.405,H2O,start,123,123,Model,1
16,Alc,male,84,34,17,0.411,H2O,start,124,122,Model,1
1,Alc,female,84,35,17,0.261,H2O,24_hrs,115,86,Model,1
2,Alc,female,84,35,17,0.252,H2O,24_hrs,121,86,Model,1
3,Ctrl,female,84,35,17,0.253,H2O,24_hrs,122,95,Model,1
4,Alc,female,84,35,17,0.25,H2O,24_hrs,87,120,Model,1
5,Ctrl,female,84,35,17,0.259,H2O,24_hrs,101,123,Model,1
6,Alc,female,84,35,17,0.243,H2O,24_hrs,101,120,Model,1
7,Alc,female,84,35,17,0.244,H2O,24_hrs,123,91,Model,1
8,Alc,female,84,35,17,0.284,H2O,24_hrs,120,83,Model,1
9,Alc,male,84,35,17,0.391,H2O,24_hrs,116,66,Model,1
12,Alc,male,84,35,17,0.375,H2O,24_hrs,122,87,Model,1
13,Alc,male,84,35,17,0.444,H2O,24_hrs,59,122,Model,1
14,Alc,male,84,35,17,0.365,H2O,24_hrs,121,78,Model,1
15,Ctrl,male,84,35,17,0.405,H2O,24_hrs,72,120,Model,1
16,Alc,male,84,35,17,0.411,H2O,24_hrs,121,80,Model,1
1,Alc,female,85,35,18,0.269,EtOH,start,122,122,Model,1
2,Alc,female,85,35,18,0.253,EtOH,start,121,120,Model,1
3,Ctrl,female,85,35,18,0.252,EtOH,start,123,122,Model,1
4,Alc,female,85,35,18,0.257,EtOH,start,121,122,Model,1
5,Ctrl,female,85,35,18,0.261,EtOH,start,125,122,Model,1
6,Alc,female,85,35,18,0.243,EtOH,start,120,120,Model,1
7,Alc,female,85,35,18,0.245,EtOH,start,122,122,Model,1
8,Alc,female,85,35,18,0.284,EtOH,start,122,122,Model,1
9,Alc,male,85,35,18,0.413,EtOH,start,122,123,Model,1
12,Alc,male,85,35,18,0.378,EtOH,start,121,122,Model,1
13,Alc,male,85,35,18,0.457,EtOH,start,121,122,Model,1
14,Alc,male,85,35,18,0.372,EtOH,start,122,121,Model,1
15,Ctrl,male,85,35,18,0.411,EtOH,start,122,121,Model,1
16,Alc,male,85,35,18,0.421,EtOH,start,121,122,Model,1
1,Alc,female,85,35,18,0.269,EtOH,30_mins,121,121,Model,1
2,Alc,female,85,35,18,0.253,EtOH,30_mins,121,120,Model,1
3,Ctrl,female,85,35,18,0.252,EtOH,30_mins,123,121,Model,1
4,Alc,female,85,35,18,0.257,EtOH,30_mins,119,122,Model,1
5,Ctrl,female,85,35,18,0.261,EtOH,30_mins,121,122,Model,1
6,Alc,female,85,35,18,0.243,EtOH,30_mins,120,117,Model,1
7,Alc,female,85,35,18,0.245,EtOH,30_mins,121,122,Model,1
8,Alc,female,85,35,18,0.284,EtOH,30_mins,121,114,Model,1
9,Alc,male,85,35,18,0.413,EtOH,30_mins,122,120,Model,1
12,Alc,male,85,35,18,0.378,EtOH,30_mins,119,120,Model,1
13,Alc,male,85,35,18,0.457,EtOH,30_mins,121,118,Model,1
14,Alc,male,85,35,18,0.372,EtOH,30_mins,122,116,Model,1
15,Ctrl,male,85,35,18,0.411,EtOH,30_mins,120,120,Model,1
16,Alc,male,85,35,18,0.421,EtOH,30_mins,121,117,Model,1
1,Alc,female,85,36,18,0.269,EtOH,24_hrs,113,99,Model,1
2,Alc,female,85,36,18,0.253,EtOH,24_hrs,110,102,Model,1
3,Ctrl,female,85,36,18,0.252,EtOH,24_hrs,111,107,Model,1
4,Alc,female,85,36,18,0.257,EtOH,24_hrs,106,121,Model,1
5,Ctrl,female,85,36,18,0.261,EtOH,24_hrs,93,121,Model,1
6,Alc,female,85,36,18,0.243,EtOH,24_hrs,117,93,Model,1
7,Alc,female,85,36,18,0.245,EtOH,24_hrs,115,98,Model,1
8,Alc,female,85,36,18,0.284,EtOH,24_hrs,115,87,Model,1
9,Alc,male,85,36,18,0.413,EtOH,24_hrs,121,83,Model,1
12,Alc,male,85,36,18,0.378,EtOH,24_hrs,112,99,Model,1
13,Alc,male,85,36,18,0.457,EtOH,24_hrs,111,87,Model,1
14,Alc,male,85,36,18,0.372,EtOH,24_hrs,122,75,Model,1
15,Ctrl,male,85,36,18,0.411,EtOH,24_hrs,95,102,Model,1
16,Alc,male,85,36,18,0.421,EtOH,24_hrs,120,73,Model,1
1,Alc,female,86,36,18,0.264,H2O,start,123,122,Model,1
2,Alc,female,86,36,18,0.253,H2O,start,122,123,Model,1
3,Ctrl,female,86,36,18,0.254,H2O,start,123,122,Model,1
4,Alc,female,86,36,18,0.249,H2O,start,122,123,Model,1
5,Ctrl,female,86,36,18,0.262,H2O,start,122,123,Model,1
6,Alc,female,86,36,18,0.24,H2O,start,123,123,Model,1
7,Alc,female,86,36,18,0.245,H2O,start,122,124,Model,1
8,Alc,female,86,36,18,0.283,H2O,start,122,122,Model,1
9,Alc,male,86,36,18,0.406,H2O,start,122,122,Model,1
12,Alc,male,86,36,18,0.374,H2O,start,122,122,Model,1
13,Alc,male,86,36,18,0.454,H2O,start,122,122,Model,1
14,Alc,male,86,36,18,0.373,H2O,start,122,122,Model,1
15,Ctrl,male,86,36,18,0.408,H2O,start,123,123,Model,1
16,Alc,male,86,36,18,0.42,H2O,start,123,122,Model,1
1,Alc,female,86,37,18,0.264,H2O,48_hrs,50,117,Model,1
2,Alc,female,86,37,18,0.253,H2O,48_hrs,49,122,Model,1
3,Ctrl,female,86,37,18,0.254,H2O,48_hrs,51,122,Model,1
4,Alc,female,86,37,18,0.249,H2O,48_hrs,112,82,Model,1
5,Ctrl,female,86,37,18,0.262,H2O,48_hrs,118,71,Model,1
6,Alc,female,86,37,18,0.24,H2O,48_hrs,99,85,Model,1
7,Alc,female,86,37,18,0.245,H2O,48_hrs,119,63,Model,1
8,Alc,female,86,37,18,0.283,H2O,48_hrs,36,108,Model,1
9,Alc,male,86,37,18,0.406,H2O,48_hrs,80,71,Model,1
12,Alc,male,86,37,18,0.374,H2O,48_hrs,35,121,Model,1
13,Alc,male,86,37,18,0.454,H2O,48_hrs,77,68,Model,1
14,Alc,male,86,37,18,0.373,H2O,48_hrs,121,29,Model,1
15,Ctrl,male,86,37,18,0.408,H2O,48_hrs,120,37,Model,1
16,Alc,male,86,37,18,0.42,H2O,48_hrs,110,53,Model,1
1,Alc,female,88,37,19,0.275,EtOH,start,122,123,Model,1
2,Alc,female,88,37,19,0.263,EtOH,start,122,123,Model,1
3,Ctrl,female,88,37,19,0.256,EtOH,start,123,123,Model,1
4,Alc,female,88,37,19,0.254,EtOH,start,123,122,Model,1
5,Ctrl,female,88,37,19,0.263,EtOH,start,121,122,Model,1
6,Alc,female,88,37,19,0.248,EtOH,start,122,122,Model,1
7,Alc,female,88,37,19,0.254,EtOH,start,124,122,Model,1
8,Alc,female,88,37,19,0.292,EtOH,start,122,121,Model,1
9,Alc,male,88,37,19,0.42,EtOH,start,123,122,Model,1
12,Alc,male,88,37,19,0.39,EtOH,start,123,122,Model,1
13,Alc,male,88,37,19,0.468,EtOH,start,122,122,Model,1
14,Alc,male,88,37,19,0.383,EtOH,start,123,123,Model,1
15,Ctrl,male,88,37,19,0.42,EtOH,start,122,122,Model,1
16,Alc,male,88,37,19,0.425,EtOH,start,123,123,Model,1
1,Alc,female,88,37,19,0.275,EtOH,30_mins,121,119,Model,1
2,Alc,female,88,37,19,0.263,EtOH,30_mins,118,122,Model,1
3,Ctrl,female,88,37,19,0.256,EtOH,30_mins,123,120,Model,1
4,Alc,female,88,37,19,0.254,EtOH,30_mins,123,121,Model,1
5,Ctrl,female,88,37,19,0.263,EtOH,30_mins,121,122,Model,1
6,Alc,female,88,37,19,0.248,EtOH,30_mins,121,119,Model,1
7,Alc,female,88,37,19,0.254,EtOH,30_mins,124,120,Model,1
8,Alc,female,88,37,19,0.292,EtOH,30_mins,121,118,Model,1
9,Alc,male,88,37,19,0.42,EtOH,30_mins,123,122,Model,1
12,Alc,male,88,37,19,0.39,EtOH,30_mins,122,122,Model,1
13,Alc,male,88,37,19,0.468,EtOH,30_mins,122,122,Model,1
14,Alc,male,88,37,19,0.383,EtOH,30_mins,123,118,Model,1
15,Ctrl,male,88,37,19,0.42,EtOH,30_mins,122,112,Model,1
16,Alc,male,88,37,19,0.425,EtOH,30_mins,122,118,Model,1
1,Alc,female,88,38,19,0.275,EtOH,24_hrs,115,100,Model,1
2,Alc,female,88,38,19,0.263,EtOH,24_hrs,115,122,Model,1
3,Ctrl,female,88,38,19,0.256,EtOH,24_hrs,123,99,Model,1
4,Alc,female,88,38,19,0.254,EtOH,24_hrs,122,99,Model,1
5,Ctrl,female,88,38,19,0.263,EtOH,24_hrs,111,113,Model,1
6,Alc,female,88,38,19,0.248,EtOH,24_hrs,117,102,Model,1
7,Alc,female,88,38,19,0.254,EtOH,24_hrs,121,101,Model,1
8,Alc,female,88,38,19,0.292,EtOH,24_hrs,116,108,Model,1
9,Alc,male,88,38,19,0.42,EtOH,24_hrs,95,118,Model,1
12,Alc,male,88,38,19,0.39,EtOH,24_hrs,110,100,Model,1
13,Alc,male,88,38,19,0.468,EtOH,24_hrs,121,106,Model,1
14,Alc,male,88,38,19,0.383,EtOH,24_hrs,121,77,Model,1
15,Ctrl,male,88,38,19,0.42,EtOH,24_hrs,119,70,Model,1
16,Alc,male,88,38,19,0.425,EtOH,24_hrs,115,88,Model,1
1,Alc,female,89,38,19,0.268,H2O,start,124,124,Model,1
2,Alc,female,89,38,19,0.257,H2O,start,121,123,Model,1
3,Ctrl,female,89,38,19,0.251,H2O,start,125,122,Model,1
4,Alc,female,89,38,19,0.254,H2O,start,125,122,Model,1
5,Ctrl,female,89,38,19,0.26,H2O,start,124,122,Model,1
6,Alc,female,89,38,19,0.243,H2O,start,124,123,Model,1
7,Alc,female,89,38,19,0.238,H2O,start,124,123,Model,1
8,Alc,female,89,38,19,0.275,H2O,start,122,124,Model,1
9,Alc,male,89,38,19,0.417,H2O,start,124,122,Model,1
12,Alc,male,89,38,19,0.385,H2O,start,123,122,Model,1
13,Alc,male,89,38,19,0.438,H2O,start,124,123,Model,1
14,Alc,male,89,38,19,0.38,H2O,start,124,122,Model,1
15,Ctrl,male,89,38,19,0.417,H2O,start,124,123,Model,1
16,Alc,male,89,38,19,0.421,H2O,start,122,122,Model,1
1,Alc,female,89,39,19,0.268,H2O,24_hrs,89,117,Model,1
2,Alc,female,89,39,19,0.257,H2O,24_hrs,86,121,Model,1
3,Ctrl,female,89,39,19,0.251,H2O,24_hrs,122,88,Model,1
4,Alc,female,89,39,19,0.254,H2O,24_hrs,110,109,Model,1
5,Ctrl,female,89,39,19,0.26,H2O,24_hrs,120,94,Model,1
6,Alc,female,89,39,19,0.243,H2O,24_hrs,118,96,Model,1
7,Alc,female,89,39,19,0.238,H2O,24_hrs,102,114,Model,1
8,Alc,female,89,39,19,0.275,H2O,24_hrs,123,85,Model,1
9,Alc,male,89,39,19,0.417,H2O,24_hrs,90,107,Model,1
12,Alc,male,89,39,19,0.385,H2O,24_hrs,122,85,Model,1
13,Alc,male,89,39,19,0.438,H2O,24_hrs,124,121,Model,1
14,Alc,male,89,39,19,0.38,H2O,24_hrs,83,122,Model,1
15,Ctrl,male,89,39,19,0.417,H2O,24_hrs,85,107,Model,1
16,Alc,male,89,39,19,0.421,H2O,24_hrs,75,122,Model,1
1,Alc,female,90,39,20,0.27,EtOH,start,120,122,Model,1
2,Alc,female,90,39,20,0.259,EtOH,start,120,122,Model,1
3,Ctrl,female,90,39,20,0.26,EtOH,start,123,123,Model,1
4,Alc,female,90,39,20,0.259,EtOH,start,120,122,Model,1
5,Ctrl,female,90,39,20,0.271,EtOH,start,121,123,Model,1
6,Alc,female,90,39,20,0.248,EtOH,start,120,123,Model,1
7,Alc,female,90,39,20,0.251,EtOH,start,120,122,Model,1
8,Alc,female,90,39,20,0.288,EtOH,start,120,122,Model,1
9,Alc,male,90,39,20,0.428,EtOH,start,120,123,Model,1
12,Alc,male,90,39,20,0.395,EtOH,start,119,122,Model,1
13,Alc,male,90,39,20,0.457,EtOH,start,117,122,Model,1
14,Alc,male,90,39,20,0.385,EtOH,start,120,121,Model,1
15,Ctrl,male,90,39,20,0.427,EtOH,start,121,122,Model,1
16,Alc,male,90,39,20,0.422,EtOH,start,120,121,Model,1
1,Alc,female,90,39,20,0.27,EtOH,30_mins,119,122,Model,1
2,Alc,female,90,39,20,0.259,EtOH,30_mins,120,122,Model,1
3,Ctrl,female,90,39,20,0.26,EtOH,30_mins,121,122,Model,1
4,Alc,female,90,39,20,0.259,EtOH,30_mins,118,121,Model,1
5,Ctrl,female,90,39,20,0.271,EtOH,30_mins,121,118,Model,1
6,Alc,female,90,39,20,0.248,EtOH,30_mins,119,122,Model,1
7,Alc,female,90,39,20,0.251,EtOH,30_mins,120,118,Model,1
8,Alc,female,90,39,20,0.288,EtOH,30_mins,120,119,Model,1
9,Alc,male,90,39,20,0.428,EtOH,30_mins,115,121,Model,1
12,Alc,male,90,39,20,0.395,EtOH,30_mins,117,120,Model,1
13,Alc,male,90,39,20,0.457,EtOH,30_mins,115,122,Model,1
14,Alc,male,90,39,20,0.385,EtOH,30_mins,120,118,Model,1
15,Ctrl,male,90,39,20,0.427,EtOH,30_mins,118,122,Model,1
16,Alc,male,90,39,20,0.422,EtOH,30_mins,120,121,Model,1
1,Alc,female,90,40,20,0.27,EtOH,24_hrs,109,98,Model,1
2,Alc,female,90,40,20,0.259,EtOH,24_hrs,118,95,Model,1
3,Ctrl,female,90,40,20,0.26,EtOH,24_hrs,94,121,Model,1
4,Alc,female,90,40,20,0.259,EtOH,24_hrs,111,106,Model,1
5,Ctrl,female,90,40,20,0.271,EtOH,24_hrs,114,118,Model,1
6,Alc,female,90,40,20,0.248,EtOH,24_hrs,117,99,Model,1
7,Alc,female,90,40,20,0.251,EtOH,24_hrs,115,95,Model,1
8,Alc,female,90,40,20,0.288,EtOH,24_hrs,114,101,Model,1
9,Alc,male,90,40,20,0.428,EtOH,24_hrs,117,98,Model,1
12,Alc,male,90,40,20,0.395,EtOH,24_hrs,111,102,Model,1
13,Alc,male,90,40,20,0.457,EtOH,24_hrs,98,82,Model,1
14,Alc,male,90,40,20,0.385,EtOH,24_hrs,119,103,Model,1
15,Ctrl,male,90,40,20,0.427,EtOH,24_hrs,94,120,Model,1
16,Alc,male,90,40,20,0.422,EtOH,24_hrs,118,82,Model,1
1,Alc+stim,female,108,1,1,0.289,EtOH,start,120,124,Relapse,1
2,Alc+stim,female,108,1,1,0.283,EtOH,start,122,124,Relapse,1
3,Ctrl,female,108,1,1,0.274,EtOH,start,120,125,Relapse,1
4,Alc,female,108,1,1,0.284,EtOH,start,120,122,Relapse,1
5,Ctrl,female,108,1,1,0.269,EtOH,start,120,123,Relapse,1
6,Alc,female,108,1,1,0.262,EtOH,start,119,123,Relapse,1
7,Alc,female,108,1,1,0.262,EtOH,start,120,122,Relapse,1
8,Alc,female,108,1,1,0.29,EtOH,start,119,123,Relapse,1
9,Alc,male,108,1,1,0.476,EtOH,start,120,121,Relapse,1
12,Alc+stim,male,108,1,1,0.438,EtOH,start,122,125,Relapse,1
13,Alc,male,108,1,1,0.512,EtOH,start,124,122,Relapse,1
14,Alc,male,108,1,1,0.441,EtOH,start,122,123,Relapse,1
15,Ctrl,male,108,1,1,0.474,EtOH,start,122,122,Relapse,1
16,Alc+stim,male,108,1,1,0.462,EtOH,start,123,124,Relapse,1
1,Alc+stim,female,108,1,1,0.289,EtOH,30_mins,120,116,Relapse,1
2,Alc+stim,female,108,1,1,0.283,EtOH,30_mins,120,123,Relapse,1
3,Ctrl,female,108,1,1,0.274,EtOH,30_mins,120,125,Relapse,1
4,Alc,female,108,1,1,0.284,EtOH,30_mins,120,122,Relapse,1
5,Ctrl,female,108,1,1,0.269,EtOH,30_mins,120,122,Relapse,1
6,Alc,female,108,1,1,0.262,EtOH,30_mins,119,117,Relapse,1
7,Alc,female,108,1,1,0.262,EtOH,30_mins,120,121,Relapse,1
8,Alc,female,108,1,1,0.29,EtOH,30_mins,119,119,Relapse,1
9,Alc,male,108,1,1,0.476,EtOH,30_mins,120,115,Relapse,1
12,Alc+stim,male,108,1,1,0.438,EtOH,30_mins,119,124,Relapse,1
13,Alc,male,108,1,1,0.512,EtOH,30_mins,124,120,Relapse,1
14,Alc,male,108,1,1,0.441,EtOH,30_mins,122,117,Relapse,1
15,Ctrl,male,108,1,1,0.474,EtOH,30_mins,122,112,Relapse,1
16,Alc+stim,male,108,1,1,0.462,EtOH,30_mins,122,119,Relapse,1
1,Alc+stim,female,108,2,1,0.289,EtOH,24_hrs,119,84,Relapse,1
2,Alc+stim,female,108,2,1,0.283,EtOH,24_hrs,115,72,Relapse,1
3,Ctrl,female,108,2,1,0.274,EtOH,24_hrs,107,114,Relapse,1
4,Alc,female,108,2,1,0.284,EtOH,24_hrs,116,103,Relapse,1
5,Ctrl,female,108,2,1,0.269,EtOH,24_hrs,111,109,Relapse,1
6,Alc,female,108,2,1,0.262,EtOH,24_hrs,115,83,Relapse,1
7,Alc,female,108,2,1,0.262,EtOH,24_hrs,112,94,Relapse,1
8,Alc,female,108,2,1,0.29,EtOH,24_hrs,114,87,Relapse,1
9,Alc,male,108,2,1,0.476,EtOH,24_hrs,118,82,Relapse,1
12,Alc+stim,male,108,2,1,0.438,EtOH,24_hrs,107,110,Relapse,1
13,Alc,male,108,2,1,0.512,EtOH,24_hrs,119,79,Relapse,1
14,Alc,male,108,2,1,0.441,EtOH,24_hrs,122,65,Relapse,1
15,Ctrl,male,108,2,1,0.474,EtOH,24_hrs,122,65,Relapse,1
16,Alc+stim,male,108,2,1,0.462,EtOH,24_hrs,120,97,Relapse,1
1,Alc+stim,female,109,2,1,0.279,H2O,start,118,117,Relapse,1
2,Alc+stim,female,109,2,1,0.265,H2O,start,118,117,Relapse,1
3,Ctrl,female,109,2,1,0.267,H2O,start,122,124,Relapse,1
4,Alc,female,109,2,1,0.276,H2O,start,124,123,Relapse,1
5,Ctrl,female,109,2,1,0.273,H2O,start,125,124,Relapse,1
6,Alc,female,109,2,1,0.262,H2O,start,123,124,Relapse,1
7,Alc,female,109,2,1,0.257,H2O,start,124,124,Relapse,1
8,Alc,female,109,2,1,0.28,H2O,start,124,123,Relapse,1
9,Alc,male,109,2,1,0.473,H2O,start,121,117,Relapse,1
12,Alc+stim,male,109,2,1,0.426,H2O,start,120,118,Relapse,1
13,Alc,male,109,2,1,0.491,H2O,start,123,123,Relapse,1
14,Alc,male,109,2,1,0.434,H2O,start,123,122,Relapse,1
15,Ctrl,male,109,2,1,0.474,H2O,start,122,122,Relapse,1
16,Alc+stim,male,109,2,1,0.456,H2O,start,115,118,Relapse,1
1,Alc+stim,female,109,3,1,0.279,H2O,24_hrs,117,28,Relapse,1
2,Alc+stim,female,109,3,1,0.265,H2O,24_hrs,99,30,Relapse,1
3,Ctrl,female,109,3,1,0.267,H2O,24_hrs,80,120,Relapse,1
4,Alc,female,109,3,1,0.276,H2O,24_hrs,111,96,Relapse,1
5,Ctrl,female,109,3,1,0.273,H2O,24_hrs,117,100,Relapse,1
6,Alc,female,109,3,1,0.262,H2O,24_hrs,78,116,Relapse,1
7,Alc,female,109,3,1,0.257,H2O,24_hrs,94,120,Relapse,1
8,Alc,female,109,3,1,0.28,H2O,24_hrs,74,121,Relapse,1
9,Alc,male,109,3,1,0.473,H2O,24_hrs,112,77,Relapse,1
12,Alc+stim,male,109,3,1,0.426,H2O,24_hrs,78,28,Relapse,1
13,Alc,male,109,3,1,0.491,H2O,24_hrs,117,65,Relapse,1
14,Alc,male,109,3,1,0.434,H2O,24_hrs,122,76,Relapse,1
15,Ctrl,male,109,3,1,0.474,H2O,24_hrs,112,84,Relapse,1
16,Alc+stim,male,109,3,1,0.456,H2O,24_hrs,67,90,Relapse,1
1,Alc+stim,female,110,3,2,0.26,EtOH,start,121,124,Relapse,1
2,Alc+stim,female,110,3,2,0.27,EtOH,start,121,125,Relapse,1
3,Ctrl,female,110,3,2,0.275,EtOH,start,123,123,Relapse,1
4,Alc,female,110,3,2,0.292,EtOH,start,119,123,Relapse,1
5,Ctrl,female,110,3,2,0.282,EtOH,start,123,124,Relapse,1
6,Alc,female,110,3,2,0.262,EtOH,start,120,123,Relapse,1
7,Alc,female,110,3,2,0.264,EtOH,start,120,122,Relapse,1
8,Alc,female,110,3,2,0.282,EtOH,start,121,121,Relapse,1
9,Alc,male,110,3,2,0.476,EtOH,start,117,117,Relapse,1
12,Alc+stim,male,110,3,2,0.427,EtOH,start,124,123,Relapse,1
13,Alc,male,110,3,2,0.501,EtOH,start,117,115,Relapse,1
14,Alc,male,110,3,2,0.444,EtOH,start,116,118,Relapse,1
15,Ctrl,male,110,3,2,0.484,EtOH,start,116,116,Relapse,1
16,Alc+stim,male,110,3,2,0.446,EtOH,start,121,123,Relapse,1
1,Alc+stim,female,110,3,2,0.26,EtOH,30_mins,119,124,Relapse,1
2,Alc+stim,female,110,3,2,0.27,EtOH,30_mins,119,125,Relapse,1
3,Ctrl,female,110,3,2,0.275,EtOH,30_mins,123,120,Relapse,1
4,Alc,female,110,3,2,0.292,EtOH,30_mins,118,118,Relapse,1
5,Ctrl,female,110,3,2,0.282,EtOH,30_mins,117,123,Relapse,1
6,Alc,female,110,3,2,0.262,EtOH,30_mins,119,122,Relapse,1
7,Alc,female,110,3,2,0.264,EtOH,30_mins,120,111,Relapse,1
8,Alc,female,110,3,2,0.282,EtOH,30_mins,120,121,Relapse,1
9,Alc,male,110,3,2,0.476,EtOH,30_mins,117,117,Relapse,1
12,Alc+stim,male,110,3,2,0.427,EtOH,30_mins,124,123,Relapse,1
13,Alc,male,110,3,2,0.501,EtOH,30_mins,115,115,Relapse,1
14,Alc,male,110,3,2,0.444,EtOH,30_mins,116,109,Relapse,1
15,Ctrl,male,110,3,2,0.484,EtOH,30_mins,116,111,Relapse,1
16,Alc+stim,male,110,3,2,0.446,EtOH,30_mins,120,122,Relapse,1
1,Alc+stim,female,110,4,2,0.26,EtOH,24_hrs,118,96,Relapse,1
2,Alc+stim,female,110,4,2,0.27,EtOH,24_hrs,103,125,Relapse,1
3,Ctrl,female,110,4,2,0.275,EtOH,24_hrs,121,80,Relapse,1
4,Alc,female,110,4,2,0.292,EtOH,24_hrs,112,87,Relapse,1
5,Ctrl,female,110,4,2,0.282,EtOH,24_hrs,107,104,Relapse,1
6,Alc,female,110,4,2,0.262,EtOH,24_hrs,114,101,Relapse,1
7,Alc,female,110,4,2,0.264,EtOH,24_hrs,117,50,Relapse,1
8,Alc,female,110,4,2,0.282,EtOH,24_hrs,110,93,Relapse,1
9,Alc,male,110,4,2,0.476,EtOH,24_hrs,115,54,Relapse,1
12,Alc+stim,male,110,4,2,0.427,EtOH,24_hrs,113,120,Relapse,1
13,Alc,male,110,4,2,0.501,EtOH,24_hrs,106,81,Relapse,1
14,Alc,male,110,4,2,0.444,EtOH,24_hrs,115,71,Relapse,1
15,Ctrl,male,110,4,2,0.484,EtOH,24_hrs,114,73,Relapse,1
16,Alc+stim,male,110,4,2,0.446,EtOH,24_hrs,101,123,Relapse,1
1,Alc+stim,female,111,4,2,0.267,H2O,start,124,125,Relapse,1
2,Alc+stim,female,111,4,2,0.262,H2O,start,126,124,Relapse,1
3,Ctrl,female,111,4,2,0.272,H2O,start,124,123,Relapse,1
4,Alc,female,111,4,2,0.289,H2O,start,124,123,Relapse,1
5,Ctrl,female,111,4,2,0.275,H2O,start,122,123,Relapse,1
6,Alc,female,111,4,2,0.258,H2O,start,123,123,Relapse,1
7,Alc,female,111,4,2,0.255,H2O,start,123,123,Relapse,1
8,Alc,female,111,4,2,0.287,H2O,start,122,124,Relapse,1
9,Alc,male,111,4,2,0.472,H2O,start,126,123,Relapse,1
12,Alc+stim,male,111,4,2,0.412,H2O,start,124,123,Relapse,1
13,Alc,male,111,4,2,0.501,H2O,start,124,121,Relapse,1
14,Alc,male,111,4,2,0.428,H2O,start,122,125,Relapse,1
15,Ctrl,male,111,4,2,0.471,H2O,start,124,124,Relapse,1
16,Alc+stim,male,111,4,2,0.432,H2O,start,124,124,Relapse,1
1,Alc+stim,female,111,5,2,0.267,H2O,24_hrs,62,105,Relapse,1
2,Alc+stim,female,111,5,2,0.262,H2O,24_hrs,63,122,Relapse,1
3,Ctrl,female,111,5,2,0.272,H2O,24_hrs,86,119,Relapse,1
4,Alc,female,111,5,2,0.289,H2O,24_hrs,117,91,Relapse,1
5,Ctrl,female,111,5,2,0.275,H2O,24_hrs,88,120,Relapse,1
6,Alc,female,111,5,2,0.258,H2O,24_hrs,118,90,Relapse,1
7,Alc,female,111,5,2,0.255,H2O,24_hrs,97,109,Relapse,1
8,Alc,female,111,5,2,0.287,H2O,24_hrs,121,74,Relapse,1
9,Alc,male,111,5,2,0.472,H2O,24_hrs,100,100,Relapse,1
12,Alc+stim,male,111,5,2,0.412,H2O,24_hrs,118,41,Relapse,1
13,Alc,male,111,5,2,0.501,H2O,24_hrs,78,109,Relapse,1
14,Alc,male,111,5,2,0.428,H2O,24_hrs,122,121,Relapse,1
15,Ctrl,male,111,5,2,0.471,H2O,24_hrs,90,115,Relapse,1
16,Alc+stim,male,111,5,2,0.432,H2O,24_hrs,89,53,Relapse,1
1,Alc+stim,female,112,5,3,0.279,EtOH,start,123,124,Relapse,1
2,Alc+stim,female,112,5,3,0.277,EtOH,start,118,123,Relapse,1
3,Ctrl,female,112,5,3,0.278,EtOH,start,117,116,Relapse,1
4,Alc,female,112,5,3,0.288,EtOH,start,111,113,Relapse,1
5,Ctrl,female,112,5,3,0.278,EtOH,start,114,115,Relapse,1
6,Alc,female,112,5,3,0.263,EtOH,start,113,116,Relapse,1
7,Alc,female,112,5,3,0.271,EtOH,start,113,115,Relapse,1
8,Alc,female,112,5,3,0.293,EtOH,start,113,114,Relapse,1
9,Alc,male,112,5,3,0.473,EtOH,start,122,124,Relapse,1
12,Alc+stim,male,112,5,3,0.432,EtOH,start,121,123,Relapse,1
13,Alc,male,112,5,3,0.513,EtOH,start,122,123,Relapse,1
14,Alc,male,112,5,3,0.435,EtOH,start,122,124,Relapse,1
15,Ctrl,male,112,5,3,0.482,EtOH,start,120,122,Relapse,1
